id,time,values,aqi,pollution
06,2023:03:14 01:21:52,263.3,313,Hazardous
07,2023:03:14 01:21:52,516.2,483,Extremely hazardous
08,2023:03:14 01:21:52,305.0,355,Hazardous
09,2023:03:14 01:21:52,382.9,416,Extremely hazardous
10,2023:03:14 01:21:52,99.0,173,Unhealthy
01,2023:03:14 01:22:42,484.5,467,Extremely hazardous
02,2023:03:14 01:22:42,418.6,434,Extremely hazardous
03,2023:03:14 01:22:42,368.1,409,Extremely hazardous
04,2023:03:14 01:22:42,292.9,342,Hazardous
05,2023:03:14 01:22:42,304.7,354,Hazardous
06,2023:03:14 01:22:42,401.1,425,Extremely hazardous
07,2023:03:14 01:22:42,28.9,86,Moderate
08,2023:03:14 01:22:42,10.8,45,Good
09,2023:03:14 01:22:42,228.4,278,Very unhealthy
10,2023:03:14 01:22:42,103.6,175,Unhealthy
01,2023:03:14 01:23:32,270.4,320,Hazardous
02,2023:03:14 01:23:32,423.0,436,Extremely hazardous
03,2023:03:14 01:23:32,398.8,424,Extremely hazardous
04,2023:03:14 01:23:32,321.3,371,Hazardous
05,2023:03:14 01:23:32,37.9,106,Slightly unhealthy
06,2023:03:14 01:23:32,191.2,241,Very unhealthy
07,2023:03:14 01:23:32,52.2,142,Slightly unhealthy
08,2023:03:14 01:23:32,190.4,240,Very unhealthy
09,2023:03:14 01:23:32,87.2,167,Unhealthy
10,2023:03:14 01:23:32,92.9,170,Unhealthy
01,2023:03:14 01:24:22,297.1,347,Hazardous
02,2023:03:14 01:24:22,68.9,157,Unhealthy
03,2023:03:14 01:24:22,231.5,281,Very unhealthy
04,2023:03:14 01:24:22,69.4,157,Unhealthy
05,2023:03:14 01:24:22,253.9,303,Hazardous
06,2023:03:14 01:24:22,461.0,455,Extremely hazardous
07,2023:03:14 01:24:22,227.1,277,Very unhealthy
08,2023:03:14 01:24:22,225.4,275,Very unhealthy
09,2023:03:14 01:24:22,30.2,89,Moderate
10,2023:03:14 01:24:22,478.0,464,Extremely hazardous
01,2023:03:14 01:25:12,250.1,300,Very unhealthy
02,2023:03:14 01:25:12,423.9,437,Extremely hazardous
03,2023:03:14 01:25:12,148.3,199,Unhealthy
04,2023:03:14 01:25:12,279.2,329,Hazardous
05,2023:03:14 01:25:12,150.8,200,Very unhealthy
06,2023:03:14 01:25:12,438.7,444,Extremely hazardous
07,2023:03:14 01:25:12,21.6,70,Moderate
08,2023:03:14 01:25:12,131.8,190,Unhealthy
09,2023:03:14 01:25:12,100.9,174,Unhealthy
10,2023:03:14 01:25:12,543.3,496,Extremely hazardous
01,2023:03:14 01:26:02,377.6,414,Extremely hazardous
02,2023:03:14 01:26:02,427.1,438,Extremely hazardous
03,2023:03:14 01:26:02,193.1,243,Very unhealthy
04,2023:03:14 01:26:02,219.4,269,Very unhealthy
05,2023:03:14 01:26:02,433.9,442,Extremely hazardous
06,2023:03:14 01:26:02,303.6,353,Hazardous
07,2023:03:14 01:26:02,90.5,168,Unhealthy
08,2023:03:14 01:26:02,109.6,178,Unhealthy
09,2023:03:14 01:26:02,378.1,414,Extremely hazardous
10,2023:03:14 01:26:02,340.4,390,Hazardous
01,2023:03:14 01:26:52,267.9,317,Hazardous
02,2023:03:14 01:26:52,411.2,430,Extremely hazardous
03,2023:03:14 01:26:52,519.2,484,Extremely hazardous
04,2023:03:14 01:26:52,418.4,434,Extremely hazardous
05,2023:03:14 01:26:52,464.6,457,Extremely hazardous
06,2023:03:14 01:26:52,293.6,343,Hazardous
07,2023:03:14 01:26:52,81.5,164,Unhealthy
08,2023:03:14 01:26:52,478.4,464,Extremely hazardous
09,2023:03:14 01:26:52,192.7,242,Very unhealthy
10,2023:03:14 01:26:52,236.9,286,Very unhealthy
01,2023:03:14 01:27:42,477.9,464,Extremely hazardous
02,2023:03:14 01:27:42,278.8,328,Hazardous
03,2023:03:14 01:27:42,315.3,365,Hazardous
04,2023:03:14 01:27:42,402.4,426,Extremely hazardous
05,2023:03:14 01:27:42,349.3,399,Hazardous
06,2023:03:14 01:27:42,516.9,483,Extremely hazardous
07,2023:03:14 01:27:42,230.2,280,Very unhealthy
08,2023:03:14 01:27:42,337.3,387,Hazardous
09,2023:03:14 01:27:42,154.6,204,Very unhealthy
10,2023:03:14 01:27:42,329.5,379,Hazardous
01,2023:03:14 01:28:32,470.9,460,Extremely hazardous
02,2023:03:14 01:28:32,304.7,354,Hazardous
03,2023:03:14 01:28:32,548.7,499,Extremely hazardous
04,2023:03:14 01:28:32,531.5,491,Extremely hazardous
05,2023:03:14 01:28:32,133.5,191,Unhealthy
06,2023:03:14 01:28:32,403.8,427,Extremely hazardous
07,2023:03:14 01:28:32,50.5,138,Slightly unhealthy
08,2023:03:14 01:28:32,477.2,463,Extremely hazardous
09,2023:03:14 01:28:32,393.5,422,Extremely hazardous
10,2023:03:14 01:28:32,99.6,173,Unhealthy
01,2023:03:14 01:29:22,222.2,272,Very unhealthy
02,2023:03:14 01:29:22,496.9,473,Extremely hazardous
03,2023:03:14 01:29:22,173.7,223,Very unhealthy
04,2023:03:14 01:29:22,450.4,450,Extremely hazardous
05,2023:03:14 01:29:22,481.2,465,Extremely hazardous
06,2023:03:14 01:29:22,255.6,305,Hazardous
07,2023:03:14 01:29:22,106.9,177,Unhealthy
08,2023:03:14 01:29:22,248.0,298,Very unhealthy
09,2023:03:14 01:29:22,286.1,336,Hazardous
10,2023:03:14 01:29:22,232.7,282,Very unhealthy
01,2023:03:14 01:30:12,457.7,454,Extremely hazardous
02,2023:03:14 01:30:12,211.8,261,Very unhealthy
03,2023:03:14 01:30:12,62.5,154,Unhealthy
04,2023:03:14 01:30:12,142.0,196,Unhealthy
05,2023:03:14 01:30:12,81.9,164,Unhealthy
06,2023:03:14 01:30:12,461.6,456,Extremely hazardous
07,2023:03:14 01:30:12,181.0,231,Very unhealthy
08,2023:03:14 01:30:12,436.4,443,Extremely hazardous
09,2023:03:14 01:30:12,385.4,417,Extremely hazardous
10,2023:03:14 01:30:12,366.2,408,Extremely hazardous
01,2023:03:14 01:31:02,18.0,63,Moderate
02,2023:03:14 01:31:02,213.0,263,Very unhealthy
03,2023:03:14 01:31:02,236.0,286,Very unhealthy
04,2023:03:14 01:31:02,31.6,92,Moderate
05,2023:03:14 01:31:02,140.8,195,Unhealthy
06,2023:03:14 01:31:02,282.7,332,Hazardous
07,2023:03:14 01:31:02,178.1,228,Very unhealthy
08,2023:03:14 01:31:02,481.2,465,Extremely hazardous
09,2023:03:14 01:31:02,363.4,406,Extremely hazardous
10,2023:03:14 01:31:02,505.6,478,Extremely hazardous
01,2023:03:14 01:31:52,342.9,392,Hazardous
02,2023:03:14 01:31:52,426.7,438,Extremely hazardous
03,2023:03:14 01:31:52,210.6,260,Very unhealthy
04,2023:03:14 01:31:52,263.3,313,Hazardous
05,2023:03:14 01:31:52,516.2,483,Extremely hazardous
06,2023:03:14 01:31:52,305.0,355,Hazardous
07,2023:03:14 01:31:52,382.9,416,Extremely hazardous
08,2023:03:14 01:31:52,99.0,173,Unhealthy
09,2023:03:14 01:31:52,484.5,467,Extremely hazardous
10,2023:03:14 01:31:52,418.6,434,Extremely hazardous
01,2023:03:14 01:32:42,368.1,409,Extremely hazardous
02,2023:03:14 01:32:42,292.9,342,Hazardous
03,2023:03:14 01:32:42,304.7,354,Hazardous
04,2023:03:14 01:32:42,401.1,425,Extremely hazardous
05,2023:03:14 01:32:42,28.9,86,Moderate
06,2023:03:14 01:32:42,10.8,45,Good
07,2023:03:14 01:32:42,228.4,278,Very unhealthy
08,2023:03:14 01:32:42,103.6,175,Unhealthy
09,2023:03:14 01:32:42,270.4,320,Hazardous
10,2023:03:14 01:32:42,423.0,436,Extremely hazardous
01,2023:03:14 01:33:32,398.8,424,Extremely hazardous
02,2023:03:14 01:33:32,321.3,371,Hazardous
03,2023:03:14 01:33:32,37.9,106,Slightly unhealthy
04,2023:03:14 01:33:32,191.2,241,Very unhealthy
05,2023:03:14 01:33:32,52.2,142,Slightly unhealthy
06,2023:03:14 01:33:32,190.4,240,Very unhealthy
07,2023:03:14 01:33:32,87.2,167,Unhealthy
08,2023:03:14 01:33:32,92.9,170,Unhealthy
09,2023:03:14 01:33:32,297.1,347,Hazardous
10,2023:03:14 01:33:32,68.9,157,Unhealthy
01,2023:03:14 01:34:22,231.5,281,Very unhealthy
02,2023:03:14 01:34:22,69.4,157,Unhealthy
03,2023:03:14 01:34:22,253.9,303,Hazardous
04,2023:03:14 01:34:22,461.0,455,Extremely hazardous
05,2023:03:14 01:34:22,227.1,277,Very unhealthy
06,2023:03:14 01:34:22,225.4,275,Very unhealthy
07,2023:03:14 01:34:22,30.2,89,Moderate
08,2023:03:14 01:34:22,478.0,464,Extremely hazardous
09,2023:03:14 01:34:22,250.1,300,Very unhealthy
10,2023:03:14 01:34:22,423.9,437,Extremely hazardous
01,2023:03:14 01:35:12,148.3,199,Unhealthy
02,2023:03:14 01:35:12,279.2,329,Hazardous
03,2023:03:14 01:35:12,150.8,200,Very unhealthy
04,2023:03:14 01:35:12,438.7,444,Extremely hazardous
05,2023:03:14 01:35:12,21.6,70,Moderate
06,2023:03:14 01:35:12,131.8,190,Unhealthy
07,2023:03:14 01:35:12,100.9,174,Unhealthy
08,2023:03:14 01:35:12,543.3,496,Extremely hazardous
09,2023:03:14 01:35:12,377.6,414,Extremely hazardous
10,2023:03:14 01:35:12,427.1,438,Extremely hazardous
01,2023:03:14 01:36:02,193.1,243,Very unhealthy
02,2023:03:14 01:36:02,219.4,269,Very unhealthy
03,2023:03:14 01:36:02,433.9,442,Extremely hazardous
04,2023:03:14 01:36:02,303.6,353,Hazardous
05,2023:03:14 01:36:02,90.5,168,Unhealthy
06,2023:03:14 01:36:02,109.6,178,Unhealthy
07,2023:03:14 01:36:02,378.1,414,Extremely hazardous
08,2023:03:14 01:36:02,340.4,390,Hazardous
09,2023:03:14 01:36:02,267.9,317,Hazardous
10,2023:03:14 01:36:02,411.2,430,Extremely hazardous
01,2023:03:14 01:36:52,519.2,484,Extremely hazardous
02,2023:03:14 01:36:52,418.4,434,Extremely hazardous
03,2023:03:14 01:36:52,464.6,457,Extremely hazardous
04,2023:03:14 01:36:52,293.6,343,Hazardous
05,2023:03:14 01:36:52,81.5,164,Unhealthy
06,2023:03:14 01:36:52,478.4,464,Extremely hazardous
07,2023:03:14 01:36:52,192.7,242,Very unhealthy
08,2023:03:14 01:36:52,236.9,286,Very unhealthy
09,2023:03:14 01:36:52,477.9,464,Extremely hazardous
10,2023:03:14 01:36:52,278.8,328,Hazardous
01,2023:03:14 01:37:42,315.3,365,Hazardous
02,2023:03:14 01:37:42,402.4,426,Extremely hazardous
03,2023:03:14 01:37:42,349.3,399,Hazardous
04,2023:03:14 01:37:42,516.9,483,Extremely hazardous
05,2023:03:14 01:37:42,230.2,280,Very unhealthy
06,2023:03:14 01:37:42,337.3,387,Hazardous
07,2023:03:14 01:37:42,154.6,204,Very unhealthy
08,2023:03:14 01:37:42,329.5,379,Hazardous
09,2023:03:14 01:37:42,470.9,460,Extremely hazardous
10,2023:03:14 01:37:42,304.7,354,Hazardous
01,2023:03:14 01:38:32,548.7,499,Extremely hazardous
02,2023:03:14 01:38:32,531.5,491,Extremely hazardous
03,2023:03:14 01:38:32,133.5,191,Unhealthy
04,2023:03:14 01:38:32,403.8,427,Extremely hazardous
05,2023:03:14 01:38:32,50.5,138,Slightly unhealthy
06,2023:03:14 01:38:32,477.2,463,Extremely hazardous
07,2023:03:14 01:38:32,393.5,422,Extremely hazardous
08,2023:03:14 01:38:32,99.6,173,Unhealthy
09,2023:03:14 01:38:32,222.2,272,Very unhealthy
10,2023:03:14 01:38:32,496.9,473,Extremely hazardous
01,2023:03:14 01:39:22,173.7,223,Very unhealthy
02,2023:03:14 01:39:22,450.4,450,Extremely hazardous
03,2023:03:14 01:39:22,481.2,465,Extremely hazardous
04,2023:03:14 01:39:22,255.6,305,Hazardous
05,2023:03:14 01:39:22,106.9,177,Unhealthy
06,2023:03:14 01:39:22,248.0,298,Very unhealthy
07,2023:03:14 01:39:22,286.1,336,Hazardous
08,2023:03:14 01:39:22,232.7,282,Very unhealthy
09,2023:03:14 01:39:22,457.7,454,Extremely hazardous
10,2023:03:14 01:39:22,211.8,261,Very unhealthy
01,2023:03:14 01:40:12,62.5,154,Unhealthy
02,2023:03:14 01:40:12,142.0,196,Unhealthy
03,2023:03:14 01:40:12,81.9,164,Unhealthy
04,2023:03:14 01:40:12,461.6,456,Extremely hazardous
05,2023:03:14 01:40:12,181.0,231,Very unhealthy
06,2023:03:14 01:40:12,436.4,443,Extremely hazardous
07,2023:03:14 01:40:12,385.4,417,Extremely hazardous
08,2023:03:14 01:40:12,366.2,408,Extremely hazardous
09,2023:03:14 01:40:12,18.0,63,Moderate
10,2023:03:14 01:40:12,213.0,263,Very unhealthy
01,2023:03:14 01:41:02,236.0,286,Very unhealthy
02,2023:03:14 01:41:02,31.6,92,Moderate
03,2023:03:14 01:41:02,140.8,195,Unhealthy
04,2023:03:14 01:41:02,282.7,332,Hazardous
05,2023:03:14 01:41:02,178.1,228,Very unhealthy
06,2023:03:14 01:41:02,481.2,465,Extremely hazardous
07,2023:03:14 01:41:02,363.4,406,Extremely hazardous
08,2023:03:14 01:41:02,505.6,478,Extremely hazardous
09,2023:03:14 01:41:02,342.9,392,Hazardous
10,2023:03:14 01:41:02,426.7,438,Extremely hazardous
01,2023:03:14 01:41:52,210.6,260,Very unhealthy
02,2023:03:14 01:41:52,263.3,313,Hazardous
03,2023:03:14 01:41:52,516.2,483,Extremely hazardous
04,2023:03:14 01:41:52,305.0,355,Hazardous
05,2023:03:14 01:41:52,382.9,416,Extremely hazardous
06,2023:03:14 01:41:52,99.0,173,Unhealthy
07,2023:03:14 01:41:52,484.5,467,Extremely hazardous
08,2023:03:14 01:41:52,418.6,434,Extremely hazardous
09,2023:03:14 01:41:52,368.1,409,Extremely hazardous
10,2023:03:14 01:41:52,292.9,342,Hazardous
01,2023:03:14 01:42:42,304.7,354,Hazardous
02,2023:03:14 01:42:42,401.1,425,Extremely hazardous
03,2023:03:14 01:42:42,28.9,86,Moderate
04,2023:03:14 01:42:42,10.8,45,Good
05,2023:03:14 01:42:42,228.4,278,Very unhealthy
06,2023:03:14 01:42:42,103.6,175,Unhealthy
07,2023:03:14 01:42:42,270.4,320,Hazardous
08,2023:03:14 01:42:42,423.0,436,Extremely hazardous
09,2023:03:14 01:42:42,398.8,424,Extremely hazardous
10,2023:03:14 01:42:42,321.3,371,Hazardous
01,2023:03:14 01:43:32,37.9,106,Slightly unhealthy
02,2023:03:14 01:43:32,191.2,241,Very unhealthy
03,2023:03:14 01:43:32,52.2,142,Slightly unhealthy
04,2023:03:14 01:43:32,190.4,240,Very unhealthy
05,2023:03:14 01:43:32,87.2,167,Unhealthy
06,2023:03:14 01:43:32,92.9,170,Unhealthy
07,2023:03:14 01:43:32,297.1,347,Hazardous
08,2023:03:14 01:43:32,68.9,157,Unhealthy
09,2023:03:14 01:43:32,231.5,281,Very unhealthy
10,2023:03:14 01:43:32,69.4,157,Unhealthy
01,2023:03:14 01:44:22,253.9,303,Hazardous
02,2023:03:14 01:44:22,461.0,455,Extremely hazardous
03,2023:03:14 01:44:22,227.1,277,Very unhealthy
04,2023:03:14 01:44:22,225.4,275,Very unhealthy
05,2023:03:14 01:44:22,30.2,89,Moderate
06,2023:03:14 01:44:22,478.0,464,Extremely hazardous
07,2023:03:14 01:44:22,250.1,300,Very unhealthy
08,2023:03:14 01:44:22,423.9,437,Extremely hazardous
09,2023:03:14 01:44:22,148.3,199,Unhealthy
10,2023:03:14 01:44:22,279.2,329,Hazardous
01,2023:03:14 01:45:12,150.8,200,Very unhealthy
02,2023:03:14 01:45:12,438.7,444,Extremely hazardous
03,2023:03:14 01:45:12,21.6,70,Moderate
04,2023:03:14 01:45:12,131.8,190,Unhealthy
05,2023:03:14 01:45:12,100.9,174,Unhealthy
06,2023:03:14 01:45:12,543.3,496,Extremely hazardous
07,2023:03:14 01:45:12,377.6,414,Extremely hazardous
08,2023:03:14 01:45:12,427.1,438,Extremely hazardous
09,2023:03:14 01:45:12,193.1,243,Very unhealthy
10,2023:03:14 01:45:12,219.4,269,Very unhealthy
01,2023:03:14 01:46:02,433.9,442,Extremely hazardous
02,2023:03:14 01:46:02,303.6,353,Hazardous
03,2023:03:14 01:46:02,90.5,168,Unhealthy
04,2023:03:14 01:46:02,109.6,178,Unhealthy
05,2023:03:14 01:46:02,378.1,414,Extremely hazardous
06,2023:03:14 01:46:02,340.4,390,Hazardous
07,2023:03:14 01:46:02,267.9,317,Hazardous
08,2023:03:14 01:46:02,411.2,430,Extremely hazardous
09,2023:03:14 01:46:02,519.2,484,Extremely hazardous
10,2023:03:14 01:46:02,418.4,434,Extremely hazardous
01,2023:03:14 01:46:52,464.6,457,Extremely hazardous
02,2023:03:14 01:46:52,293.6,343,Hazardous
03,2023:03:14 01:46:52,81.5,164,Unhealthy
04,2023:03:14 01:46:52,478.4,464,Extremely hazardous
05,2023:03:14 01:46:52,192.7,242,Very unhealthy
06,2023:03:14 01:46:52,236.9,286,Very unhealthy
07,2023:03:14 01:46:52,477.9,464,Extremely hazardous
08,2023:03:14 01:46:52,278.8,328,Hazardous
09,2023:03:14 01:46:52,315.3,365,Hazardous
10,2023:03:14 01:46:52,402.4,426,Extremely hazardous
01,2023:03:14 01:47:42,349.3,399,Hazardous
02,2023:03:14 01:47:42,516.9,483,Extremely hazardous
03,2023:03:14 01:47:42,230.2,280,Very unhealthy
04,2023:03:14 01:47:42,337.3,387,Hazardous
05,2023:03:14 01:47:42,154.6,204,Very unhealthy
06,2023:03:14 01:47:42,329.5,379,Hazardous
07,2023:03:14 01:47:42,470.9,460,Extremely hazardous
08,2023:03:14 01:47:42,304.7,354,Hazardous
09,2023:03:14 01:47:42,548.7,499,Extremely hazardous
10,2023:03:14 01:47:42,531.5,491,Extremely hazardous
01,2023:03:14 01:48:32,133.5,191,Unhealthy
02,2023:03:14 01:48:32,403.8,427,Extremely hazardous
03,2023:03:14 01:48:32,50.5,138,Slightly unhealthy
04,2023:03:14 01:48:32,477.2,463,Extremely hazardous
05,2023:03:14 01:48:32,393.5,422,Extremely hazardous
06,2023:03:14 01:48:32,99.6,173,Unhealthy
07,2023:03:14 01:48:32,222.2,272,Very unhealthy
08,2023:03:14 01:48:32,496.9,473,Extremely hazardous
09,2023:03:14 01:48:32,173.7,223,Very unhealthy
10,2023:03:14 01:48:32,450.4,450,Extremely hazardous
01,2023:03:14 01:49:22,481.2,465,Extremely hazardous
02,2023:03:14 01:49:22,255.6,305,Hazardous
03,2023:03:14 01:49:22,106.9,177,Unhealthy
04,2023:03:14 01:49:22,248.0,298,Very unhealthy
05,2023:03:14 01:49:22,286.1,336,Hazardous
06,2023:03:14 01:49:22,232.7,282,Very unhealthy
07,2023:03:14 01:49:22,457.7,454,Extremely hazardous
08,2023:03:14 01:49:22,211.8,261,Very unhealthy
09,2023:03:14 01:49:22,62.5,154,Unhealthy
10,2023:03:14 01:49:22,142.0,196,Unhealthy
01,2023:03:14 01:50:12,81.9,164,Unhealthy
02,2023:03:14 01:50:12,461.6,456,Extremely hazardous
03,2023:03:14 01:50:12,181.0,231,Very unhealthy
04,2023:03:14 01:50:12,436.4,443,Extremely hazardous
05,2023:03:14 01:50:12,385.4,417,Extremely hazardous
06,2023:03:14 01:50:12,366.2,408,Extremely hazardous
07,2023:03:14 01:50:12,18.0,63,Moderate
08,2023:03:14 01:50:12,213.0,263,Very unhealthy
09,2023:03:14 01:50:12,236.0,286,Very unhealthy
10,2023:03:14 01:50:12,31.6,92,Moderate
01,2023:03:14 01:51:02,140.8,195,Unhealthy
02,2023:03:14 01:51:02,282.7,332,Hazardous
03,2023:03:14 01:51:02,178.1,228,Very unhealthy
04,2023:03:14 01:51:02,481.2,465,Extremely hazardous
05,2023:03:14 01:51:02,363.4,406,Extremely hazardous
06,2023:03:14 01:51:02,505.6,478,Extremely hazardous
07,2023:03:14 01:51:02,342.9,392,Hazardous
08,2023:03:14 01:51:02,426.7,438,Extremely hazardous
09,2023:03:14 01:51:02,210.6,260,Very unhealthy
10,2023:03:14 01:51:02,263.3,313,Hazardous
01,2023:03:14 01:51:52,516.2,483,Extremely hazardous
02,2023:03:14 01:51:52,305.0,355,Hazardous
03,2023:03:14 01:51:52,382.9,416,Extremely hazardous
04,2023:03:14 01:51:52,99.0,173,Unhealthy
05,2023:03:14 01:51:52,484.5,467,Extremely hazardous
06,2023:03:14 01:51:52,418.6,434,Extremely hazardous
07,2023:03:14 01:51:52,368.1,409,Extremely hazardous
08,2023:03:14 01:51:52,292.9,342,Hazardous
09,2023:03:14 01:51:52,304.7,354,Hazardous
10,2023:03:14 01:51:52,401.1,425,Extremely hazardous
01,2023:03:14 01:52:42,28.9,86,Moderate
02,2023:03:14 01:52:42,10.8,45,Good
03,2023:03:14 01:52:42,228.4,278,Very unhealthy
04,2023:03:14 01:52:42,103.6,175,Unhealthy
05,2023:03:14 01:52:42,270.4,320,Hazardous
06,2023:03:14 01:52:42,423.0,436,Extremely hazardous
07,2023:03:14 01:52:42,398.8,424,Extremely hazardous
08,2023:03:14 01:52:42,321.3,371,Hazardous
09,2023:03:14 01:52:42,37.9,106,Slightly unhealthy
10,2023:03:14 01:52:42,191.2,241,Very unhealthy
01,2023:03:14 01:53:32,52.2,142,Slightly unhealthy
02,2023:03:14 01:53:32,190.4,240,Very unhealthy
03,2023:03:14 01:53:32,87.2,167,Unhealthy
04,2023:03:14 01:53:32,92.9,170,Unhealthy
05,2023:03:14 01:53:32,297.1,347,Hazardous
06,2023:03:14 01:53:32,68.9,157,Unhealthy
07,2023:03:14 01:53:32,231.5,281,Very unhealthy
08,2023:03:14 01:53:32,69.4,157,Unhealthy
09,2023:03:14 01:53:32,253.9,303,Hazardous
10,2023:03:14 01:53:32,461.0,455,Extremely hazardous
01,2023:03:14 01:54:22,227.1,277,Very unhealthy
02,2023:03:14 01:54:22,225.4,275,Very unhealthy
03,2023:03:14 01:54:22,30.2,89,Moderate
04,2023:03:14 01:54:22,478.0,464,Extremely hazardous
05,2023:03:14 01:54:22,250.1,300,Very unhealthy
06,2023:03:14 01:54:22,423.9,437,Extremely hazardous
07,2023:03:14 01:54:22,148.3,199,Unhealthy
08,2023:03:14 01:54:22,279.2,329,Hazardous
09,2023:03:14 01:54:22,150.8,200,Very unhealthy
10,2023:03:14 01:54:22,438.7,444,Extremely hazardous
01,2023:03:14 01:55:12,21.6,70,Moderate
02,2023:03:14 01:55:12,131.8,190,Unhealthy
03,2023:03:14 01:55:12,100.9,174,Unhealthy
04,2023:03:14 01:55:12,543.3,496,Extremely hazardous
05,2023:03:14 01:55:12,377.6,414,Extremely hazardous
06,2023:03:14 01:55:12,427.1,438,Extremely hazardous
07,2023:03:14 01:55:12,193.1,243,Very unhealthy
08,2023:03:14 01:55:12,219.4,269,Very unhealthy
09,2023:03:14 01:55:12,433.9,442,Extremely hazardous
10,2023:03:14 01:55:12,303.6,353,Hazardous
01,2023:03:14 01:56:02,90.5,168,Unhealthy
02,2023:03:14 01:56:02,109.6,178,Unhealthy
03,2023:03:14 01:56:02,378.1,414,Extremely hazardous
04,2023:03:14 01:56:02,340.4,390,Hazardous
05,2023:03:14 01:56:02,267.9,317,Hazardous
06,2023:03:14 01:56:02,411.2,430,Extremely hazardous
07,2023:03:14 01:56:02,519.2,484,Extremely hazardous
08,2023:03:14 01:56:02,418.4,434,Extremely hazardous
09,2023:03:14 01:56:02,464.6,457,Extremely hazardous
10,2023:03:14 01:56:02,293.6,343,Hazardous
01,2023:03:14 01:56:52,81.5,164,Unhealthy
02,2023:03:14 01:56:52,478.4,464,Extremely hazardous
03,2023:03:14 01:56:52,192.7,242,Very unhealthy
04,2023:03:14 01:56:52,236.9,286,Very unhealthy
05,2023:03:14 01:56:52,477.9,464,Extremely hazardous
06,2023:03:14 01:56:52,278.8,328,Hazardous
07,2023:03:14 01:56:52,315.3,365,Hazardous
08,2023:03:14 01:56:52,402.4,426,Extremely hazardous
09,2023:03:14 01:56:52,349.3,399,Hazardous
10,2023:03:14 01:56:52,516.9,483,Extremely hazardous
01,2023:03:14 01:57:42,230.2,280,Very unhealthy
02,2023:03:14 01:57:42,337.3,387,Hazardous
03,2023:03:14 01:57:42,154.6,204,Very unhealthy
04,2023:03:14 01:57:42,329.5,379,Hazardous
05,2023:03:14 01:57:42,470.9,460,Extremely hazardous
06,2023:03:14 01:57:42,304.7,354,Hazardous
07,2023:03:14 01:57:42,548.7,499,Extremely hazardous
08,2023:03:14 01:57:42,531.5,491,Extremely hazardous
09,2023:03:14 01:57:42,133.5,191,Unhealthy
10,2023:03:14 01:57:42,403.8,427,Extremely hazardous
01,2023:03:14 01:58:32,50.5,138,Slightly unhealthy
02,2023:03:14 01:58:32,477.2,463,Extremely hazardous
03,2023:03:14 01:58:32,393.5,422,Extremely hazardous
04,2023:03:14 01:58:32,99.6,173,Unhealthy
05,2023:03:14 01:58:32,222.2,272,Very unhealthy
06,2023:03:14 01:58:32,496.9,473,Extremely hazardous
07,2023:03:14 01:58:32,173.7,223,Very unhealthy
08,2023:03:14 01:58:32,450.4,450,Extremely hazardous
09,2023:03:14 01:58:32,481.2,465,Extremely hazardous
10,2023:03:14 01:58:32,255.6,305,Hazardous
01,2023:03:14 01:59:22,106.9,177,Unhealthy
02,2023:03:14 01:59:22,248.0,298,Very unhealthy
03,2023:03:14 01:59:22,286.1,336,Hazardous
04,2023:03:14 01:59:22,232.7,282,Very unhealthy
05,2023:03:14 01:59:22,457.7,454,Extremely hazardous
06,2023:03:14 01:59:22,211.8,261,Very unhealthy
07,2023:03:14 01:59:22,62.5,154,Unhealthy
08,2023:03:14 01:59:22,142.0,196,Unhealthy
09,2023:03:14 01:59:22,81.9,164,Unhealthy
10,2023:03:14 01:59:22,461.6,456,Extremely hazardous
01,2023:03:14 02:00:12,181.0,231,Very unhealthy
02,2023:03:14 02:00:12,436.4,443,Extremely hazardous
03,2023:03:14 02:00:12,385.4,417,Extremely hazardous
04,2023:03:14 02:00:12,366.2,408,Extremely hazardous
